ATTRACTIONID,FOODID,DISTANCE
33,55,15.988
33,56,11.469
33,57,9.016
33,58,13.618
33,59,11.981
33,60,5.725
33,61,9.992
33,62,6.429
33,63,27.475
33,64,14.664
33,65,14.625
33,66,22.907
33,67,11.226
33,68,5.207
33,69,12.688
33,70,13.121
33,71,11.962
33,72,15.054
33,73,2.666
33,74,15.091
33,75,12.459
34,51,17.681
34,52,15.981
34,53,13.964
34,54,26.893
34,55,20.485
34,56,20.604
34,57,16.634
34,58,17.927
34,59,20.011
34,60,23.323
34,61,26.231
34,62,25.27
34,63,4.453
34,64,19.157
34,65,19.118
34,66,14.157
34,67,30.391
34,68,24.049
34,69,28.927
34,70,19.755
34,71,28.202
34,72,30.86
34,73,28.464
34,74,16.037
34,75,28.699
35,51,11.604
35,52,23.442
35,53,13.507
35,54,6.257
35,55,16.042
35,56,10.769
35,57,8.785
35,58,13.672
35,59,11.281
35,60,5.025
35,61,9.292
35,62,5.73
35,63,26.776
35,64,14.718
35,65,14.679
35,66,26.727
35,67,9.948
35,68,4.508
35,69,11.989
35,70,12.421
35,71,11.263
35,72,13.776
35,73,2.845
35,74,14.391
35,75,11.76
36,51,15.719
36,52,14.305
36,53,9.009
36,54,4.83
36,55,11.544
36,56,17.328
36,57,6.631
36,58,9.174
36,59,17.84
36,60,17.773
36,61,20.206
36,62,15.58
36,63,26.107
36,64,7.872
36,65,7.833
36,66,18.463
36,67,19.1
36,68,15.687
36,69,22.902
36,70,18.98
36,71,22.177
36,72,22.928
36,73,7.306
36,74,17.287
36,75,22.674
33,76,5.9
33,77,12.102
33,78,14.713
33,79,13.048
33,80,10.203
33,81,9.275
33,82,7.317
33,83,7.824
33,84,8.275
33,85,7.803
33,86,10.214
33,87,13.0
33,88,6.835
33,89,7.372
33,90,6.578
33,91,9.434
33,92,7.261
33,93,15.17
33,94,11.056
33,95,22.117
33,96,28.574
33,97,21.339
33,98,4.082
33,99,7.597
33,100,5.639
34,76,21.64
34,77,17.821
34,78,16.716
34,79,18.966
34,80,19.588
34,81,20.054
34,82,25.677
34,83,25.235
34,84,24.514
34,85,25.214
34,86,29.379
34,87,29.239
34,88,25.195
34,89,23.611
34,90,19.281
34,91,19.237
34,92,24.987
34,93,16.071
34,94,17.637
34,95,34.313
34,96,5.557
34,97,14.159
34,98,28.517
34,99,23.836
34,100,19.174
35,76,5.2
35,77,12.157
35,78,14.014
35,79,13.102
35,80,9.503
35,81,8.575
35,82,6.953
35,83,8.449
35,84,7.575
35,85,8.428
35,86,8.936
35,87,12.301
35,88,6.472
35,89,6.672
35,90,6.347
35,91,8.735
35,92,6.562
35,93,14.471
35,94,11.11
35,95,21.417
35,96,27.875
35,97,26.728
35,98,4.053
35,99,6.898
35,100,8.85
36,76,19.948
36,77,7.114
36,78,17.273
36,79,6.755
36,80,15.721
36,81,15.611
36,82,5.841
36,83,2.616
36,84,18.489
36,85,2.596
36,86,18.088
36,87,23.214
36,88,5.359
36,89,17.586
36,90,13.17
36,91,14.793
36,92,19.756
36,93,16.949
36,94,6.068
36,95,32.331
36,96,27.206
36,97,16.895
36,98,6.985
36,99,17.811
36,100,12.231
33,101,2.271
33,102,23.038
33,103,2.034
33,104,11.902
33,105,4.223
33,106,2.201
33,107,2.627
33,108,0.882
33,109,1.965
33,110,5.412
33,111,16.825
33,112,3.682
33,113,8.629
33,114,1.769
33,115,10.118
33,116,27.09
33,117,10.2
33,118,11.7
33,119,2.99
33,120,3.692
33,121,3.745
33,122,8.191
33,123,2.393
33,124,9.453
33,125,2.811
34,101,30.899
34,102,11.947
34,103,30.753
34,104,24.894
34,105,19.776
34,106,30.829
34,107,20.262
34,108,30.103
34,109,29.542
34,110,19.062
34,111,18.601
34,112,23.03
34,113,24.869
34,114,27.194
34,115,29.283
34,116,5.501
34,117,29.365
34,118,22.902
34,119,19.782
34,120,20.79
34,121,20.843
34,122,30.795
34,123,28.515
34,124,23.57
34,125,29.295
35,101,2.45
35,102,22.338
35,103,1.803
35,104,11.202
35,105,4.003
35,106,2.38
35,107,2.395
35,108,0.65
35,109,1.734
35,110,5.18
35,111,16.88
35,112,3.171
35,113,7.93
35,114,1.07
35,115,8.84
35,116,26.39
35,117,8.921
35,118,11.0
35,119,2.759
35,120,3.46
35,121,3.513
35,122,8.815
35,123,2.964
35,124,7.296
35,125,2.579
36,101,8.355
36,102,32.65
36,103,8.729
36,104,22.116
36,105,13.413
36,106,8.086
36,107,13.955
36,108,9.861
36,109,9.754
36,110,7.924
36,111,12.382
36,112,14.555
36,113,18.844
36,114,12.729
36,115,17.992
36,116,27.15
36,117,18.073
36,118,16.959
36,119,8.803
36,120,8.577
36,121,8.631
36,122,7.857
36,123,7.357
36,124,3.734
36,125,8.939
33,126,18.731
33,127,17.506
33,128,6.678
33,129,10.363
33,130,21.603
33,131,23.995
33,132,9.731
33,133,5.974
33,134,18.243
33,135,17.521
33,136,23.569
33,137,16.792
33,138,14.859
33,139,25.894
33,140,5.853
33,141,19.721
33,142,16.764
33,143,10.76
33,144,13.167
33,145,20.888
33,146,27.143
33,147,25.96
33,148,13.415
33,149,14.108
33,150,26.001
34,126,32.963
34,127,22.001
34,128,22.394
34,129,26.602
34,130,7.427
34,131,14.008
34,132,18.464
34,133,24.936
34,134,30.439
34,135,26.499
34,136,15.386
34,137,22.977
34,138,23.725
34,139,12.732
34,140,18.594
34,141,15.691
34,142,29.778
34,143,17.341
34,144,18.913
34,145,10.275
34,146,10.932
34,147,7.065
34,148,19.228
34,149,16.505
34,150,16.238
35,126,17.452
35,127,16.807
35,128,6.446
35,129,9.664
35,130,20.904
35,131,27.815
35,132,9.032
35,133,5.274
35,134,17.543
35,135,16.822
35,136,23.623
35,137,16.093
35,138,14.159
35,139,25.195
35,140,5.621
35,141,19.775
35,142,16.064
35,143,10.815
35,144,12.468
35,145,24.709
35,146,26.444
35,147,25.261
35,148,12.716
35,149,13.409
35,150,31.544
36,126,26.604
36,127,27.72
36,128,4.611
36,129,20.577
36,130,20.235
36,131,19.551
36,132,14.021
36,133,15.938
36,134,28.457
36,135,27.735
36,136,19.125
36,137,27.007
36,138,25.073
36,139,31.684
36,140,12.444
36,141,15.277
36,142,26.978
36,143,5.772
36,144,14.211
36,145,16.444
36,146,29.884
36,147,24.771
36,148,19.274
36,149,19.967
36,150,21.557
33,151,12.502
33,152,12.43
33,153,27.342
33,154,1.915
33,155,12.154
33,156,16.324
33,157,27.09
33,158,18.731
33,159,22.38
33,160,5.823
33,161,5.823
33,162,21.217
33,163,21.422
33,164,21.777
33,165,22.518
33,166,7.753
33,167,14.638
33,168,17.949
33,169,5.677
33,170,12.784
33,171,22.38
33,172,16.418
33,173,16.692
33,174,21.939
33,175,15.643
34,151,14.764
34,152,15.413
34,153,5.649
34,154,29.491
34,155,16.044
34,156,30.333
34,157,5.501
34,158,32.963
34,159,6.372
34,160,26.786
34,161,26.786
34,162,19.346
34,163,5.805
34,164,14.984
34,165,12.253
34,166,23.993
34,167,30.877
34,168,22.482
34,169,19.152
34,170,29.023
34,171,6.372
34,172,19.163
34,173,17.112
34,174,12.202
34,175,23.818
35,151,18.717
35,152,12.485
35,153,26.643
35,154,1.683
35,155,12.208
35,156,15.625
35,157,26.39
35,158,17.452
35,159,21.68
35,160,6.448
35,161,6.448
35,162,20.517
35,163,20.722
35,164,21.832
35,165,21.818
35,166,7.054
35,167,13.938
35,168,17.25
35,169,5.445
35,170,12.085
35,171,21.68
35,172,15.719
35,173,16.746
35,174,21.239
35,175,14.944
36,151,11.345
36,152,7.987
36,153,27.297
36,154,9.703
36,155,7.71
36,156,26.538
36,157,27.15
36,158,26.604
36,159,21.012
36,160,4.168
36,161,4.168
36,162,31.431
36,163,20.054
36,164,17.333
36,165,28.377
36,166,17.967
36,167,24.852
36,168,28.163
36,169,7.433
36,170,22.293
36,171,21.012
36,172,22.277
36,173,12.248
36,174,27.798
36,175,25.857
33,176,15.925
33,177,16.749
33,178,16.749
33,179,16.658
33,180,17.447
33,181,14.109
33,182,3.411
33,183,15.56
33,184,15.56
33,185,21.777
33,186,26.955
33,187,22.518
33,188,9.954
33,189,9.954
33,190,2.036
33,191,15.126
33,192,5.109
33,193,3.712
33,194,28.057
33,195,27.592
33,196,1.769
33,197,15.702
33,198,15.404
33,199,5.7
33,200,20.931
34,176,20.688
34,177,17.954
34,178,17.954
34,179,17.251
34,180,17.041
34,181,23.728
34,182,19.685
34,183,23.367
34,184,23.367
34,185,14.984
34,186,2.134
34,187,12.253
34,188,21.565
34,189,21.565
34,190,29.411
34,191,23.0
34,192,32.375
34,193,30.978
34,194,11.845
34,195,9.041
34,196,27.194
34,197,29.904
34,198,30.084
34,199,18.894
34,200,35.604
35,176,15.225
35,177,21.907
35,178,21.907
35,179,16.713
35,180,17.501
35,181,13.41
35,182,3.116
35,183,14.861
35,184,14.861
35,185,21.832
35,186,26.255
35,187,21.818
35,188,10.008
35,189,10.008
35,190,1.804
35,191,14.426
35,192,4.877
35,193,3.481
35,194,27.357
35,195,26.893
35,196,1.07
35,197,15.002
35,198,14.705
35,199,5.468
35,200,19.652
36,176,21.784
36,177,12.305
36,178,12.305
36,179,12.215
36,180,13.003
36,181,24.324
36,182,12.853
36,183,25.774
36,184,25.774
36,185,17.333
36,186,25.587
36,187,28.377
36,188,5.51
36,189,5.51
36,190,9.624
36,191,25.34
36,192,6.383
36,193,8.068
36,194,30.797
36,195,20.053
36,196,12.729
36,197,25.916
36,198,25.618
36,199,12.292
36,200,28.804
33,201,20.399
33,202,4.877
33,203,3.075
33,204,5.88
33,205,25.554
33,206,8.191
33,207,25.924
33,208,21.253
33,209,26.366
33,210,13.165
33,211,22.024
33,212,15.755
33,213,25.164
33,214,13.642
33,215,23.401
33,216,4.223
33,217,20.299
33,218,20.299
33,219,1.97
33,220,15.611
33,221,15.626
33,222,3.847
33,223,5.875
33,224,12.406
33,225,25.576
34,201,35.072
34,202,26.638
34,203,24.329
34,204,18.743
34,205,8.225
34,206,30.795
34,207,5.663
34,208,19.382
34,209,10.154
34,210,17.187
34,211,12.287
34,212,22.533
34,213,12.937
34,214,17.462
34,215,17.331
34,216,23.989
34,217,29.277
34,218,29.277
34,219,21.177
34,220,30.291
34,221,31.865
34,222,20.359
34,223,26.838
34,224,23.143
34,225,7.025
35,201,19.12
35,202,4.849
35,203,2.732
35,204,5.648
35,205,24.854
35,206,8.815
35,207,25.224
35,208,20.553
35,209,25.667
35,210,12.465
35,211,21.325
35,212,15.056
35,213,24.464
35,214,13.696
35,215,23.455
35,216,3.524
35,217,19.6
35,218,19.6
35,219,1.674
35,220,14.911
35,221,14.926
35,222,3.616
35,223,6.5
35,224,11.707
35,225,24.877
36,201,28.272
36,202,5.671
36,203,14.115
36,204,12.472
36,205,27.177
36,206,7.857
36,207,24.965
36,208,31.467
36,209,29.107
36,210,15.907
36,211,27.883
36,212,25.969
36,213,31.89
36,214,9.198
36,215,18.957
36,216,16.742
36,217,30.513
36,218,30.513
36,219,13.1
36,220,25.825
36,221,25.84
36,222,7.443
36,223,4.22
36,224,15.932
36,225,23.644
33,226,11.7
33,227,6.749
33,228,1.854
33,229,24.24
33,230,4.457
34,226,22.902
34,227,24.474
34,228,29.944
34,229,12.593
34,230,19.024
35,226,11.0
35,227,6.049
35,228,1.535
35,229,23.541
35,230,4.162
36,226,16.959
36,227,18.449
36,228,13.59
36,229,31.545
36,230,12.431
37,1,13.747
37,2,2.323
37,3,15.078
37,4,4.517
37,5,3.375
37,6,12.132
37,7,13.114
37,8,11.625
37,9,7.693
37,10,13.025
37,11,13.025
37,12,13.025
37,13,8.695
37,14,5.143
37,15,2.59
37,16,2.47
37,17,4.445
37,18,3.167
37,19,8.886
37,20,12.9
37,21,15.91
37,22,19.895
37,23,11.497
37,24,4.644
37,25,4.516
38,1,12.644
38,2,2.813
38,3,13.022
38,4,4.595
38,5,2.298
38,6,17.944
38,7,12.011
38,8,11.786
38,9,6.59
38,10,10.969
38,11,10.969
38,12,10.969
38,13,8.57
38,14,4.04
38,15,2.465
38,16,2.96
38,17,3.439
38,18,2.181
38,19,9.376
38,20,11.797
38,21,14.808
38,22,20.056
38,23,11.658
38,24,4.519
38,25,4.391
39,1,7.255
39,2,8.25
39,3,14.744
39,4,8.646
39,5,0.873
39,6,10.458
39,7,9.409
39,8,15.284
39,9,7.097
39,10,12.691
39,11,12.691
39,12,12.691
39,13,9.833
39,14,4.928
39,15,7.416
39,16,7.683
39,17,2.772
39,18,2.614
39,19,14.578
39,20,9.195
39,21,12.205
39,22,23.554
39,23,10.225
39,24,8.017
39,25,8.433
40,1,6.297
40,2,3.134
40,3,13.452
40,4,4.429
40,5,2.056
40,6,10.303
40,7,10.496
40,8,11.291
40,9,7.247
40,10,11.398
40,11,11.398
40,12,11.398
40,13,7.892
40,14,4.697
40,15,2.299
40,16,2.567
40,17,2.616
40,18,2.556
40,19,10.033
40,20,10.282
40,21,13.293
40,22,19.561
40,23,11.163
40,24,4.024
40,25,4.225
37,26,7.547
37,27,2.154
37,28,8.376
37,29,3.61
37,30,11.42
37,31,6.233
37,32,5.087
37,33,6.407
37,34,6.598
37,35,6.598
37,36,6.598
37,37,6.598
37,38,6.598
37,39,6.598
37,40,6.598
37,41,6.598
37,42,6.598
37,43,6.598
37,44,6.598
37,45,9.219
37,46,13.528
37,47,13.316
37,48,19.798
37,49,7.397
37,50,13.615
38,26,7.32
38,27,1.114
38,28,8.148
38,29,3.727
38,30,10.317
38,31,6.723
38,32,4.962
38,33,6.179
38,34,5.495
38,35,5.495
38,36,5.495
38,37,5.495
38,38,5.495
38,39,5.495
38,40,5.495
38,41,5.495
38,42,5.495
38,43,5.495
38,44,5.495
38,45,8.116
38,46,12.425
38,47,12.213
38,48,23.215
38,49,6.295
38,50,12.512
39,26,10.817
39,27,1.829
39,28,11.646
39,29,8.289
39,30,8.177
39,31,10.285
39,32,8.459
39,33,9.677
39,34,5.296
39,35,5.296
39,36,5.296
39,37,5.296
39,38,5.296
39,39,5.296
39,40,5.296
39,41,5.296
39,42,5.296
39,43,5.296
39,44,5.296
39,45,5.291
39,46,9.823
39,47,9.611
39,48,17.826
39,49,2.336
39,50,6.656
40,26,6.825
40,27,0.607
40,28,7.653
40,29,3.561
40,30,10.974
40,31,6.293
40,32,4.467
40,33,5.684
40,34,6.152
40,35,6.152
40,36,6.152
40,37,6.152
40,38,6.152
40,39,6.152
40,40,6.152
40,41,6.152
40,42,6.152
40,43,6.152
40,44,6.152
40,45,8.773
40,46,10.91
40,47,10.698
40,48,17.856
40,49,3.688
40,50,7.205
37,51,12.512
37,52,18.957
37,53,13.662
37,54,5.842
37,55,16.197
37,56,11.677
37,57,9.225
37,58,13.827
37,59,12.189
37,60,5.933
37,61,10.2
37,62,6.638
37,63,27.684
37,64,14.872
37,65,14.833
37,66,23.115
37,67,11.435
37,68,5.416
37,69,12.896
37,70,13.329
37,71,12.171
37,72,15.263
37,73,2.874
37,74,15.299
37,75,12.668
38,51,11.409
38,52,23.247
38,53,13.822
38,54,6.332
38,55,16.357
38,56,10.575
38,57,9.1
38,58,13.988
38,59,11.087
38,60,4.83
38,61,9.098
38,62,5.535
38,63,26.581
38,64,15.033
38,65,14.994
38,66,26.532
38,67,9.379
38,68,4.313
38,69,11.794
38,70,12.227
38,71,11.068
38,72,13.207
38,73,3.16
38,74,14.197
38,75,11.565
39,51,8.807
39,52,17.858
39,53,17.32
39,54,10.513
39,55,19.855
39,56,7.972
39,57,10.363
39,58,17.485
39,59,8.484
39,60,4.503
39,61,8.773
39,62,6.422
39,63,21.192
39,64,18.531
39,65,18.492
39,66,21.143
39,67,11.101
39,68,5.201
39,69,11.469
39,70,9.624
39,71,10.744
39,72,14.929
39,73,8.111
39,74,11.594
39,75,11.241
40,51,9.894
40,52,17.888
40,53,13.328
40,54,6.521
40,55,15.863
40,56,9.06
40,57,8.422
40,58,13.493
40,59,9.572
40,60,5.487
40,61,9.754
40,62,6.192
40,63,21.222
40,64,14.538
40,65,14.499
40,66,21.173
40,67,9.808
40,68,4.97
40,69,12.451
40,70,10.712
40,71,11.725
40,72,13.636
40,73,2.994
40,74,12.682
40,75,12.222
37,76,6.108
37,77,12.311
37,78,14.922
37,79,13.256
37,80,10.411
37,81,9.483
37,82,7.526
37,83,8.033
37,84,8.483
37,85,8.012
37,86,10.423
37,87,13.209
37,88,7.044
37,89,7.58
37,90,6.787
37,91,9.643
37,92,7.47
37,93,15.378
37,94,11.265
37,95,22.325
37,96,28.782
37,97,21.548
37,98,4.29
37,99,7.806
37,100,5.848
38,76,5.005
38,77,15.307
38,78,13.819
38,79,13.417
38,80,9.309
38,81,8.381
38,82,7.269
38,83,8.523
38,84,7.38
38,85,8.502
38,86,8.367
38,87,12.106
38,88,6.787
38,89,6.477
38,90,5.725
38,91,8.54
38,92,6.367
38,93,14.276
38,94,11.426
38,95,21.222
38,96,27.68
38,97,26.534
38,98,4.368
38,99,6.703
38,100,8.655
39,76,3.162
39,77,8.437
39,78,11.217
39,79,16.915
39,80,7.428
39,81,5.555
39,82,10.766
39,83,11.375
39,84,5.604
39,85,11.312
39,86,10.089
39,87,11.781
39,88,10.285
39,89,6.153
39,90,2.484
39,91,5.715
39,92,6.41
39,93,11.673
39,94,9.993
39,95,20.898
39,96,24.678
39,97,21.144
39,98,8.499
39,99,6.378
39,100,2.377
40,76,4.44
40,77,8.282
40,78,12.304
40,79,12.922
40,80,8.515
40,81,9.038
40,82,6.774
40,83,9.18
40,84,8.037
40,85,9.159
40,86,8.796
40,87,12.763
40,88,6.292
40,89,7.134
40,90,4.902
40,91,9.197
40,92,7.024
40,93,12.761
40,94,10.931
40,95,21.879
40,96,25.765
40,97,21.175
40,98,4.202
40,99,7.36
40,100,3.963
37,101,2.479
37,102,23.246
37,103,2.243
37,104,12.11
37,105,4.431
37,106,2.409
37,107,2.835
37,108,1.09
37,109,2.174
37,110,5.62
37,111,17.034
37,112,3.891
37,113,8.838
37,114,1.978
37,115,10.327
37,116,27.298
37,117,10.408
37,118,11.908
37,119,3.199
37,120,3.901
37,121,3.954
37,122,8.4
37,123,2.601
37,124,9.662
37,125,3.019
38,101,2.969
38,102,22.144
38,103,2.118
38,104,11.007
38,105,3.52
38,106,2.899
38,107,2.047
38,108,0.965
38,109,1.307
38,110,6.116
38,111,22.36
38,112,2.647
38,113,7.735
38,114,0.899
38,115,8.271
38,116,26.196
38,117,8.352
38,118,10.805
38,119,3.074
38,120,3.776
38,121,3.829
38,122,8.89
38,123,3.091
38,124,10.152
38,125,2.894
39,101,7.214
39,102,19.541
39,103,7.069
39,104,7.467
39,105,1.468
39,106,7.144
39,107,1.737
39,108,3.556
39,109,2.178
39,110,5.449
39,111,16.971
39,112,0.927
39,113,5.667
39,114,5.424
39,115,9.993
39,116,23.593
39,117,10.075
39,118,5.901
39,119,4.875
39,120,5.641
39,121,5.694
39,122,13.953
39,123,8.23
39,124,11.109
39,125,5.61
40,101,2.203
40,102,20.629
40,103,1.952
40,104,11.664
40,105,2.82
40,106,2.529
40,107,1.224
40,108,0.799
40,109,0.086
40,110,5.293
40,111,16.7
40,112,2.28
40,113,8.392
40,114,1.556
40,115,8.7
40,116,24.681
40,117,8.782
40,118,8.538
40,119,2.908
40,120,3.097
40,121,3.15
40,122,9.546
40,123,3.113
40,124,7.116
40,125,2.728
37,126,18.939
37,127,17.714
37,128,6.886
37,129,10.572
37,130,21.812
37,131,24.203
37,132,9.94
37,133,6.182
37,134,18.451
37,135,17.73
37,136,23.778
37,137,17.001
37,138,15.067
37,139,26.103
37,140,6.061
37,141,19.929
37,142,16.972
37,143,10.969
37,144,13.376
37,145,21.097
37,146,27.352
37,147,26.169
37,148,13.624
37,149,14.317
37,150,26.209
38,126,16.883
38,127,16.612
38,128,6.761
38,129,9.469
38,130,20.709
38,131,27.62
38,132,8.837
38,133,5.08
38,134,17.348
38,135,16.627
38,136,28.122
38,137,15.898
38,138,13.964
38,139,25.0
38,140,4.34
38,141,20.09
38,142,15.87
38,143,11.13
38,144,12.273
38,145,24.514
38,146,26.249
38,147,25.066
38,148,12.521
38,149,13.214
38,150,31.349
39,126,15.859
39,127,16.424
39,128,8.627
39,129,7.165
39,130,15.32
39,131,22.231
39,132,6.012
39,133,6.088
39,134,17.024
39,135,16.439
39,136,22.733
39,137,18.875
39,138,13.776
39,139,22.397
39,140,2.968
39,141,23.588
39,142,15.545
39,143,9.698
39,144,7.262
39,145,19.125
39,146,23.647
39,147,19.677
39,148,9.919
39,149,10.612
39,150,25.959
40,126,17.313
40,127,17.269
40,128,6.083
40,129,10.126
40,130,15.35
40,131,22.261
40,132,9.494
40,133,5.736
40,134,18.005
40,135,17.284
40,136,23.444
40,137,16.555
40,138,14.621
40,139,23.485
40,140,3.517
40,141,19.595
40,142,16.527
40,143,10.635
40,144,7.811
40,145,19.155
40,146,24.734
40,147,19.707
40,148,11.006
40,149,11.699
40,150,25.875
37,151,12.71
37,152,12.639
37,153,27.551
37,154,2.123
37,155,12.362
37,156,16.533
37,157,27.298
37,158,18.939
37,159,22.588
37,160,6.032
37,161,6.032
37,162,21.425
37,163,21.63
37,164,21.986
37,165,22.726
37,166,7.962
37,167,14.846
37,168,18.158
37,169,5.886
37,170,12.992
37,171,22.588
37,172,16.627
37,173,16.9
37,174,22.147
37,175,15.852
38,151,18.523
38,152,12.8
38,153,26.448
38,154,1.408
38,155,12.523
38,156,15.43
38,157,26.196
38,158,16.883
38,159,21.486
38,160,6.522
38,161,6.522
38,162,20.323
38,163,20.528
38,164,22.147
38,165,21.624
38,166,6.859
38,167,13.744
38,168,17.055
38,169,5.761
38,170,11.89
38,171,21.486
38,172,15.524
38,173,22.159
38,174,21.045
38,175,14.749
39,151,11.037
39,152,16.298
39,153,23.846
39,154,2.388
39,155,16.021
39,156,15.105
39,157,23.593
39,158,15.859
39,159,16.096
39,160,11.585
39,161,11.585
39,162,13.863
39,163,15.138
39,164,25.645
39,165,19.021
39,166,6.534
39,167,13.419
39,168,16.867
39,169,6.966
39,170,11.565
39,171,16.096
39,172,12.922
39,173,16.77
39,174,18.442
39,175,9.053
40,151,10.881
40,152,12.305
40,153,24.933
40,154,0.186
40,155,12.028
40,156,16.087
40,157,24.681
40,158,17.313
40,159,16.127
40,160,7.179
40,161,7.179
40,162,14.95
40,163,15.169
40,164,21.652
40,165,20.109
40,166,7.516
40,167,14.4
40,168,17.712
40,169,6.811
40,170,12.547
40,171,16.127
40,172,14.009
40,173,16.566
40,174,19.53
40,175,15.406
37,176,16.133
37,177,16.958
37,178,16.958
37,179,16.867
37,180,17.656
37,181,14.318
37,182,3.62
37,183,15.768
37,184,15.768
37,185,21.986
37,186,27.163
37,187,22.726
37,188,10.162
37,189,10.162
37,190,2.244
37,191,15.334
37,192,5.317
37,193,3.921
37,194,28.265
37,195,27.801
37,196,1.978
37,197,15.91
37,198,15.613
37,199,5.908
37,200,21.139
38,176,15.031
38,177,21.712
38,178,21.712
38,179,17.028
38,180,17.817
38,181,13.215
38,182,2.634
38,183,14.666
38,184,14.666
38,185,22.147
38,186,26.06
38,187,21.624
38,188,10.323
38,189,10.323
38,190,2.119
38,191,14.231
38,192,5.192
38,193,3.796
38,194,27.163
38,195,26.698
38,196,0.899
38,197,14.808
38,198,14.51
38,199,4.299
38,200,19.083
39,176,12.428
39,177,16.323
39,178,16.323
39,179,20.526
39,180,21.314
39,181,8.963
39,182,1.945
39,183,14.478
39,184,14.478
39,185,25.645
39,186,20.671
39,187,19.021
39,188,13.821
39,189,13.821
39,190,5.727
39,191,14.043
39,192,8.69
39,193,7.294
39,194,24.56
39,195,21.309
39,196,5.424
39,197,14.483
39,198,14.185
39,199,2.927
39,200,19.943
40,176,13.516
40,177,16.624
40,178,16.624
40,179,16.533
40,180,17.322
40,181,13.872
40,182,1.811
40,183,15.323
40,184,15.323
40,185,21.652
40,186,20.701
40,187,20.109
40,188,9.828
40,189,9.828
40,190,1.441
40,191,14.888
40,192,4.697
40,193,3.301
40,194,25.648
40,195,21.339
40,196,1.556
40,197,15.464
40,198,15.167
40,199,3.476
40,200,19.513
37,201,20.607
37,202,5.086
37,203,3.283
37,204,6.088
37,205,25.762
37,206,8.4
37,207,26.132
37,208,21.461
37,209,26.575
37,210,13.373
37,211,22.232
37,212,15.963
37,213,25.372
37,214,13.85
37,215,23.609
37,216,4.432
37,217,20.508
37,218,20.508
37,219,2.178
37,220,15.819
37,221,15.834
37,222,4.056
37,223,6.084
37,224,12.615
37,225,25.785
38,201,18.551
38,202,5.164
38,203,2.207
38,204,4.367
38,205,24.66
38,206,8.89
38,207,25.029
38,208,20.358
38,209,25.472
38,210,12.27
38,211,21.13
38,212,14.861
38,213,24.269
38,214,14.011
38,215,23.77
38,216,3.329
38,217,19.405
38,218,19.405
38,219,1.192
38,220,14.716
38,221,14.731
38,222,3.931
38,223,6.574
38,224,11.512
38,225,24.682
39,201,19.411
39,202,9.45
39,203,1.831
39,204,2.995
39,205,22.057
39,206,13.953
39,207,19.64
39,208,13.898
39,209,22.87
39,210,9.668
39,211,18.527
39,212,14.673
39,213,21.667
39,214,17.509
39,215,27.268
39,216,4.103
39,217,18.854
39,218,18.854
39,219,2.652
39,220,14.392
39,221,14.407
39,222,6.302
39,223,11.637
39,224,8.91
39,225,19.292
40,201,18.981
40,202,4.998
40,203,1.965
40,204,3.544
40,205,23.145
40,206,9.546
40,207,19.67
40,208,14.986
40,209,23.957
40,210,10.755
40,211,19.615
40,212,15.518
40,213,22.754
40,214,13.516
40,215,23.275
40,216,3.986
40,217,20.062
40,218,20.062
40,219,1.36
40,220,15.373
40,221,15.388
40,222,3.765
40,223,7.231
40,224,9.997
40,225,19.323
37,226,11.908
37,227,6.957
37,228,2.062
37,229,24.449
37,230,4.665
38,226,10.805
38,227,5.855
38,228,1.077
38,229,23.346
38,230,3.679
39,226,5.901
39,227,5.898
39,228,3.397
39,229,20.744
39,230,2.307
40,226,8.538
40,227,6.511
40,228,0.64
40,229,21.831
40,230,2.856
41,1,11.848
41,2,5.371
41,3,12.705
41,4,5.147
41,5,1.266
41,6,10.801
41,7,11.214
41,8,12.338
41,9,8.843
41,10,10.652
41,11,10.652
41,12,10.652
41,13,10.176
41,14,3.244
41,15,3.017
41,16,3.285
41,17,3.115
41,18,1.328
41,19,13.065
41,20,11.001
41,21,14.011
41,22,20.608
41,23,10.568
41,24,5.071
41,25,4.943
42,1,17.371
42,2,0.966
42,3,16.361
42,4,3.09
42,5,6.651
42,6,15.765
42,7,13.847
42,8,9.72
42,9,12.499
42,10,14.308
42,11,14.308
42,12,14.308
42,13,8.223
42,14,9.032
42,15,2.729
42,16,0.399
42,17,5.8
42,18,6.534
42,19,7.514
42,20,13.633
42,21,16.644
42,22,17.991
42,23,9.592
42,24,2.461
42,25,2.877
43,1,7.121
43,2,3.445
43,3,13.765
